"","st","NAME","PARTY","ELECYR","ELECTP","POS.PCT","NEG.PCT"
"2761","NJ","GW Bush",2,2004,2,18,"71"
"2762","NJ","GW Bush",2,2004,2,24,"72"
"2763","NJ","GW Bush",2,2004,2,27,"65"
"2764","NJ","GW Bush",2,2004,2,27,"68"
"2765","NJ","GW Bush",2,2004,2,18,"71"
"2766","NJ","GW Bush",2,2004,2,19,"74"
"2767","NJ","GW Bush",2,2004,2,26,"66"
"2768","NJ","GW Bush",2,2004,2,26,"70"
"2769","NJ","GW Bush",2,2004,2,23,"65"
"2770","NJ","GW Bush",2,2004,2,26,"68"
"2771","NJ","GW Bush",2,2004,2,22,"74"
"2772","NJ","GW Bush",2,2004,2,15,"70"
"2773","NJ","GW Bush",2,2004,2,26,"70"
"2774","NJ","GW Bush",2,2004,2,22,"77"
"2775","NJ","GW Bush",2,2004,2,20,"71"
"2776","NJ","GW Bush",2,2004,2,17,"76"
"2777","NJ","Obama",1,2008,1,66,"21"
"2778","NJ","Obama",1,2008,1,61,"28"
"2779","NJ","Obama",1,2008,1,58,"35"
"2780","NJ","Obama",1,2008,1,67,"27"
"2781","NJ","Obama",1,2008,1,69,"26"
"2782","NJ","Obama",1,2008,1,68,"25"
"2783","NJ","Obama",1,2008,1,56,"38"
"2784","NJ","Obama",1,2008,1,61,"29"
"2785","NJ","Obama",1,2008,1,61,"33"
"2786","NJ","Obama",1,2008,1,59,"29"
"2787","NJ","Obama",1,2008,1,50,"40"
"2788","NJ","Obama",1,2008,1,62,"31"
"2789","NJ","Obama",1,2008,1,56,"39"
"2790","NJ","Obama",1,2008,1,56,"39"
"2791","NM","Johnson",1,1963,4,20,"53"
"2792","NM","Johnson",1,1963,4,28,"36"
"2793","NM","Johnson",1,1963,4,34,"52"
"2794","NM","Johnson",1,1963,4,35,"47"
"2795","NM","Johnson",1,1963,4,38,"33"
"2796","NM","Johnson",1,1963,4,39,"48"
"2797","NM","Johnson",1,1963,4,41,"46"
"2798","NM","Johnson",1,1963,4,43,"45"
"2799","NM","Johnson",1,1963,4,44,"37"
"2800","NM","Johnson",1,1963,4,45,"43"
"2801","NM","Johnson",1,1963,4,52,"28"
"2802","NM","Johnson",1,1963,4,52,"29"
"2803","NM","Johnson",1,1963,4,54,"36"
"2804","NM","Johnson",1,1963,4,55,"31"
"2805","NM","Johnson",1,1963,4,56,"24"
"2806","NM","Johnson",1,1963,4,60,"40"
"2807","NM","Johnson",1,1963,4,61,"28"
"2808","NM","Johnson",1,1963,4,61,"31"
"2809","NM","Johnson",1,1963,4,66,"17"
"2810","NM","Bush",2,1988,1,23,"76"
"2811","NM","Clinton",1,1992,1,47,"44"
"2812","NM","Clinton",1,1992,1,41,"53"
"2813","NM","Clinton",1,1992,1,40,"60"
"2814","NM","Clinton",1,1992,1,37,"51"
"2815","NM","Clinton",1,1992,1,30,"68"
"2816","NM","Clinton",1,1992,1,43,"54"
"2817","NM","Clinton",1,1992,1,25,"75"
"2818","NM","Clinton",1,1992,1,43,"57"
"2819","NM","Clinton",1,1992,1,31,"68"
"2820","NM","Clinton",1,1992,1,40,"46"
"2821","NM","Clinton",1,1992,1,31,"69"
"2822","NM","Clinton",1,1992,1,28,"70"
"2823","NM","Clinton",1,1992,1,48,"44"
"2824","NM","Clinton",1,1992,1,34,"65"
"2825","NM","Clinton",1,1992,1,35,"65"
"2826","NM","Clinton",1,1992,1,49,"51"
"2827","NM","Clinton",1,1992,1,40,"59"
"2828","NM","Clinton",1,1992,1,49,"51"
"2829","NM","Clinton",1,1992,1,37,"60"
"2830","NM","Clinton",1,1996,2,44,"55"
"2831","NM","Clinton",1,1996,2,49,"51"
"2832","NM","Clinton",1,1996,2,52,"47"
"2833","NM","Clinton",1,1996,2,47,""
"2834","NM","Clinton",1,1996,2,50,""
"2835","NM","Clinton",1,1996,2,43,""
"2836","NM","GW Bush",2,2000,1,52,"34"
"2837","NM","GW Bush",2,2000,1,52,"34"
"2838","NM","GW Bush",2,2000,1,43,"43"
"2839","NM","GW Bush",2,2000,1,49,"41"
"2840","NM","GW Bush",2,2004,2,46,"50"
"2841","NM","GW Bush",2,2004,2,45,"50"
"2842","NM","GW Bush",2,2004,2,41,"56"
"2843","NM","GW Bush",2,2004,2,40,"56"
"2844","NM","GW Bush",2,2004,2,39,"58"
"2845","NM","GW Bush",2,2004,2,40,"58"
"2846","NM","GW Bush",2,2004,2,43,"55"
"2847","NM","GW Bush",2,2004,2,42,"56"
"2848","NM","GW Bush",2,2004,2,43,"54"
"2849","NM","GW Bush",2,2004,2,37,"60"
"2850","NM","GW Bush",2,2004,2,35,"61"
"2851","NM","GW Bush",2,2004,2,35,"63"
"2852","NM","GW Bush",2,2004,2,37,"60"
"2853","NM","GW Bush",2,2004,2,37,"59"
"2854","NM","GW Bush",2,2004,2,40,"58"
"2855","NM","GW Bush",2,2004,2,39,"57"
"2856","NM","GW Bush",2,2004,2,42,"50"
"2857","NM","GW Bush",2,2004,2,41,"55"
"2858","NM","GW Bush",2,2004,2,34,"62"
"2859","NM","GW Bush",2,2004,2,35,"61"
"2860","NM","GW Bush",2,2004,2,38,"60"
"2861","NM","GW Bush",2,2004,2,31,"66"
"2862","NM","GW Bush",2,2004,2,34,"63"
"2863","NM","GW Bush",2,2004,2,34,"63"
"2864","NM","GW Bush",2,2004,2,29,"68"
"2865","NM","GW Bush",2,2004,2,31,"66"
"2866","NM","GW Bush",2,2004,2,30,"68"
"2867","NM","GW Bush",2,2004,2,32,"67"
"2868","NM","GW Bush",2,2004,2,34,"64"
"2869","NM","GW Bush",2,2004,2,38,"60"
"2870","NM","GW Bush",2,2004,2,32,"67"
"2871","NM","GW Bush",2,2004,2,36,"62"
"2872","NM","GW Bush",2,2004,2,32,"66"
"2873","NM","GW Bush",2,2004,2,34,"64"
"2874","NM","GW Bush",2,2004,2,22,"77"
"2875","NM","GW Bush",2,2004,2,34,"63"
"2876","NM","GW Bush",2,2004,2,39,"61"
"2877","NM","GW Bush",2,2004,2,32,"65"
"2878","NM","GW Bush",2,2004,2,32,"65"
"2879","NM","GW Bush",2,2004,2,33,"64"
"2880","NM","GW Bush",2,2004,2,28,"69"
"2881","NM","GW Bush",2,2004,2,35,"62"
"2882","NM","GW Bush",2,2004,2,32,"66"
"2883","NM","Obama",1,2008,1,65,"22"
"2884","NM","Obama",1,2008,1,59,"34"
"2885","NM","Obama",1,2008,1,61,"35"
"2886","NM","Obama",1,2008,1,63,"32"
"2887","NM","Obama",1,2008,1,62,"35"
"2888","NM","Obama",1,2008,1,53,"44"
"2889","NM","Obama",1,2008,1,61,"37"
"2890","NM","Obama",1,2008,1,50,"45"
"2891","NM","Obama",1,2008,1,60,"24"
"2892","NM","Obama",1,2008,1,53,"37"
"2893","NY","Johnson",1,1964,2,19,"78"
"2894","NY","Johnson",1,1964,2,24,"30"
"2895","NY","Johnson",1,1964,2,30,"30"
"2896","NY","Johnson",1,1964,2,31,"60"
"2897","NY","Johnson",1,1964,2,44,"39"
"2898","NY","Johnson",1,1964,2,44,"47"
"2899","NY","Johnson",1,1964,2,45,"84"
"2900","NY","Johnson",1,1964,2,46,"49"
"2901","NY","Johnson",1,1964,2,51,"42"
"2902","NY","Johnson",1,1964,2,60,"37"
"2903","NY","Johnson",1,1964,2,64,"33"
"2904","NY","Nixon",2,1968,1,49,"49"
"2905","NY","Reagan",2,1984,2,34,"35"
"2906","NY","Reagan",2,1984,2,53,"44"
"2907","NY","Bush",2,1988,1,53,"45"
"2908","NY","Bush",2,1988,1,37,"63"
"2909","NY","Clinton",1,1996,2,62,"36"
"2910","NY","Clinton",1,1992,1,33,"66"
"2911","NY","Clinton",1,1992,1,48,"50"
"2912","NY","Clinton",1,1992,1,54,"46"
"2913","NY","Clinton",1,1992,1,44,"56"
"2914","NY","Clinton",1,1992,1,39,"61"
"2915","NY","Clinton",1,1992,1,55,"40"
"2916","NY","Clinton",1,1992,1,50,"45"
"2917","NY","Clinton",1,1992,1,49,"51"
"2918","NY","Clinton",1,1992,1,41,"58"
"2919","NY","Clinton",1,1992,1,41,"59"
"2920","NY","Clinton",1,1992,1,41,"57"
"2921","NY","Clinton",1,1992,1,56,"38"
"2922","NY","Clinton",1,1992,1,55,"45"
"2923","NY","Clinton",1,1992,1,48,"52"
"2924","NY","Clinton",1,1992,1,38,"60"
"2925","NY","Clinton",1,1992,1,43,"55"
"2926","NY","Clinton",1,1992,1,56,"38"
"2927","NY","Clinton",1,1992,1,47,"52"
"2928","NY","Clinton",1,1992,1,45,"41"
"2929","NY","Clinton",1,1992,1,49,"51"
"2930","NY","Clinton",1,1992,1,52,"47"
"2931","NY","Clinton",1,1992,1,50,"37"
"2932","NY","Clinton",1,1992,1,63,"31"
"2933","NY","Clinton",1,1992,1,51,"48"
"2934","NY","Clinton",1,1996,2,56,"44"
"2935","NY","Clinton",1,1992,1,51,"49"
"2936","NY","Clinton",1,1996,2,59,"30"
"2937","NY","Clinton",1,1996,2,57,"42"
"2938","NY","Clinton",1,1996,2,50,"35"
"2939","NY","Clinton",1,1996,2,56,"44"
"2940","NY","Clinton",1,1996,2,61,"38"
"2941","NY","Clinton",1,1996,2,69,"30"
"2942","NY","Clinton",1,1996,2,67,"33"
"2943","NY","Clinton",1,1996,2,73,"25"
"2944","NY","Clinton",1,1996,2,64,"35"
"2945","NY","Clinton",1,1996,2,67,"29"
"2946","NY","Clinton",1,1996,2,68,"31"
"2947","NY","Clinton",1,1996,2,65,"33"
"2948","NY","Clinton",1,1996,2,65,"30"
"2949","NY","Clinton",1,1996,2,68,"29"
"2950","NY","Clinton",1,1996,2,72,"25"
"2951","NY","Clinton",1,1996,2,44,"51"
"2952","NY","Clinton",1,1996,2,68,"27"
"2953","NY","Clinton",1,1996,2,93,"5"
"2954","NY","Clinton",1,1996,2,70,"27"
"2955","NY","Clinton",1,1996,2,73,"24"
"2956","NY","Clinton",1,1996,2,64,"32"
"2957","NY","Clinton",1,1996,2,66,"33"
"2958","NY","Clinton",1,1996,2,58,"33"
"2959","NY","Clinton",1,1996,2,62,"28"
"2960","NY","Clinton",1,1996,2,62,"35"
"2961","NY","Clinton",1,1996,2,61,"31"
"2962","NY","Clinton",1,1996,2,56,"43"
"2963","NY","Clinton",1,1996,2,59,"38"
"2964","NY","Clinton",1,1996,2,60,"40"
"2965","NY","Clinton",1,1996,2,32,"66"
"2966","NY","Clinton",1,1996,2,61,"36"
"2967","NY","Clinton",1,1996,2,82,"15"
"2968","NY","Clinton",1,1996,2,53,"39"
"2969","NY","Clinton",1,1996,2,70,"23"
"2970","NY","Clinton",1,1996,2,66,"33"
"2971","NY","Clinton",1,1996,2,62,"34"
"2972","NY","Clinton",1,1996,2,62,"36"
"2973","NY","Clinton",1,1996,2,66,"30"
"2974","NY","Clinton",1,1996,2,64,"35"
"2975","NY","Clinton",1,1996,2,64,"35"
"2976","NY","Clinton",1,1996,2,66,"33"
"2977","NY","Clinton",1,1996,2,65,"32"
"2978","NY","Clinton",1,1996,2,63,"33"
"2979","NY","Clinton",1,1996,2,57,"42"
"2980","NY","Clinton",1,1996,2,70,"21"
"2981","NY","Clinton",1,1996,2,63,"34"
"2982","NY","Clinton",1,1996,2,63,"33"
"2983","NY","Clinton",1,1996,2,66,"31"
"2984","NY","GW Bush",2,2000,1,45,"30"
"2985","NY","GW Bush",2,2000,1,48,"38"
"2986","NY","GW Bush",2,2000,1,40,"53"
"2987","NY","GW Bush",2,2000,1,50,"40"
"2988","NY","GW Bush",2,2000,1,44,"47"
"2989","NY","GW Bush",2,2000,1,82,"14"
"2990","NY","GW Bush",2,2000,1,82,"15"
"2991","NY","GW Bush",2,2000,1,79,"20"
"2992","NY","GW Bush",2,2000,1,80,"16"
"2993","NY","GW Bush",2,2000,1,74,"20"
"2994","NY","GW Bush",2,2000,1,68,"25"
"2995","NY","GW Bush",2,2000,1,63,"27"
"2996","NY","GW Bush",2,2000,1,57,"34"
"2997","NY","GW Bush",2,2000,1,58,"36"
"2998","NY","GW Bush",2,2000,1,58,"41"
"2999","NY","GW Bush",2,2000,1,57,"42"
"3000","NY","GW Bush",2,2000,1,51,"42"
"3001","NY","GW Bush",2,2000,1,50,"44"
"3002","NY","GW Bush",2,2000,1,58,"41"
"3003","NY","GW Bush",2,2000,1,66,"30"
"3004","NY","GW Bush",2,2000,1,42,"53"
"3005","NY","GW Bush",2,2000,1,58,"37"
"3006","NY","GW Bush",2,2000,1,44,"50"
"3007","NY","GW Bush",2,2000,1,52,"42"
"3008","NY","GW Bush",2,2000,1,44,"55"
"3009","NY","GW Bush",2,2000,1,36,"61"
"3010","NY","GW Bush",2,2000,1,45,"52"
"3011","NY","GW Bush",2,2000,1,56,"44"
"3012","NY","GW Bush",2,2000,1,42,"53"
"3013","NY","GW Bush",2,2000,1,44,"51"
"3014","NY","GW Bush",2,2000,1,43,"56"
"3015","NY","GW Bush",2,2000,1,52,"47"
"3016","NY","GW Bush",2,2000,1,40,"56"
"3017","NY","GW Bush",2,2000,1,38,"61"
"3018","NY","GW Bush",2,2000,1,36,"58"
"3019","NY","GW Bush",2,2000,1,33,"60"
"3020","NY","GW Bush",2,2000,1,32,"59"
"3021","NY","GW Bush",2,2000,1,37,"59"
"3022","NY","GW Bush",2,2000,1,40,"60"
"3023","NY","GW Bush",2,2000,1,39,"60"
"3024","NY","GW Bush",2,2004,2,35,"60"
"3025","NY","GW Bush",2,2004,2,33,"62"
"3026","NY","GW Bush",2,2004,2,35,"61"
"3027","NY","GW Bush",2,2004,2,34,"62"
"3028","NY","GW Bush",2,2004,2,32,"66"
"3029","NY","GW Bush",2,2004,2,32,"64"
"3030","NY","GW Bush",2,2004,2,30,"66"
"3031","NY","GW Bush",2,2004,2,38,"55"
"3032","NY","GW Bush",2,2004,2,30,"65"
"3033","NY","GW Bush",2,2004,2,27,"70"
"3034","NY","GW Bush",2,2004,2,27,"66"
"3035","NY","GW Bush",2,2004,2,31,"65"
"3036","NY","GW Bush",2,2004,2,28,"67"
"3037","NY","GW Bush",2,2004,2,33,"64"
"3038","NY","GW Bush",2,2004,2,34,"66"
"3039","NY","GW Bush",2,2004,2,33,"62"
"3040","NY","GW Bush",2,2004,2,24,"66"
"3041","NY","GW Bush",2,2004,2,27,"69"
"3042","NY","GW Bush",2,2004,2,24,"72"
"3043","NY","GW Bush",2,2004,2,24,"76"
"3044","NY","GW Bush",2,2004,2,22,"75"
"3045","NY","GW Bush",2,2004,2,23,"74"
"3046","NY","GW Bush",2,2004,2,28,"70"
"3047","NY","GW Bush",2,2004,2,28,"68"
"3048","NY","GW Bush",2,2004,2,26,"73"
"3049","NY","GW Bush",2,2004,2,28,"70"
"3050","NY","GW Bush",2,2004,2,28,"70"
"3051","NY","GW Bush",2,2004,2,32,"66"
"3052","NY","GW Bush",2,2004,2,30,"59"
"3053","NY","GW Bush",2,2004,2,28,"67"
"3054","NY","GW Bush",2,2004,2,30,"67"
"3055","NY","GW Bush",2,2004,2,26,"73"
"3056","NY","GW Bush",2,2004,2,24,"74"
"3057","NY","GW Bush",2,2004,2,28,"71"
"3058","NY","GW Bush",2,2004,2,23,"74"
"3059","NY","GW Bush",2,2004,2,28,"69"
"3060","NY","GW Bush",2,2004,2,24,"72"
"3061","NY","GW Bush",2,2004,2,25,"73"
"3062","NY","GW Bush",2,2004,2,25,"74"
"3063","NY","GW Bush",2,2004,2,26,"72"
"3064","NY","GW Bush",2,2004,2,25,"72"
"3065","NY","GW Bush",2,2004,2,24,"73"
"3066","NY","GW Bush",2,2004,2,23,"75"
"3067","NY","GW Bush",2,2004,2,24,"71"
"3068","NY","GW Bush",2,2004,2,23,"75"
"3069","NY","GW Bush",2,2004,2,22,"74"
"3070","NY","GW Bush",2,2004,2,24,"74"
"3071","NY","GW Bush",2,2004,2,22,"76"
"3072","NY","GW Bush",2,2004,2,22,"76"
"3073","NY","GW Bush",2,2004,2,22,"73"
"3074","NY","GW Bush",2,2004,2,26,"72"
"3075","NY","GW Bush",2,2004,2,25,"72"
"3076","NY","GW Bush",2,2004,2,24,"75"
"3077","NY","GW Bush",2,2004,2,21,"74"
"3078","NY","GW Bush",2,2004,2,22,"73"
"3079","NY","GW Bush",2,2004,2,25,"71"
"3080","NY","GW Bush",2,2004,2,26,"71"
"3081","NY","GW Bush",2,2004,2,20,"76"
"3082","NY","GW Bush",2,2004,2,21,"75"
"3083","NY","GW Bush",2,2004,2,25,"73"
"3084","NY","GW Bush",2,2004,2,29,"65"
"3085","NY","GW Bush",2,2004,2,25,"73"
"3086","NY","GW Bush",2,2004,2,22,"76"
"3087","NY","GW Bush",2,2004,2,18,"79"
"3088","NY","GW Bush",2,2004,2,21,"77"
"3089","NY","GW Bush",2,2004,2,18,"80"
"3090","NY","Obama",1,2008,1,74,"12"
"3091","NY","Obama",1,2008,1,78,"11"
"3092","NY","Obama",1,2008,1,81,"10"
"3093","NY","Obama",1,2008,1,60,"22"
"3094","NY","Obama",1,2008,1,72,"17"
"3095","NY","Obama",1,2008,1,74,"18"
"3096","NY","Obama",1,2008,1,70,"25"
"3097","NY","Obama",1,2008,1,68,"28"
"3098","NY","Obama",1,2008,1,70,"23"
"3099","NY","Obama",1,2008,1,72,"23"
"3100","NY","Obama",1,2008,1,65,"28"
"3101","NY","Obama",1,2008,1,71,"21"
"3102","NY","Obama",1,2008,1,75,"19"
"3103","NY","Obama",1,2008,1,73,"24"
"3104","NY","Obama",1,2008,1,64,"34"
"3105","NY","Obama",1,2008,1,67,"26"
"3106","NY","Obama",1,2008,1,72,"26"
"3107","NY","Obama",1,2008,1,65,"30"
"3108","NY","Obama",1,2008,1,63,"36"
"3109","NY","Obama",1,2008,1,63,"34"
"3110","NY","Obama",1,2008,1,60,"35"
"3111","NY","Obama",1,2008,1,65,"31"
"3112","NY","Obama",1,2008,1,63,"33"
"3113","NY","Obama",1,2008,1,53,"39"
"3114","NC","Reagan",2,1980,2,61,"36"
"3115","NC","Reagan",2,1980,2,49,"51"
"3116","NC","Reagan",2,1980,2,46,"52"
"3117","NC","Reagan",2,1980,2,47,"51"
"3118","NC","Reagan",2,1980,2,56,"42"
"3119","NC","Reagan",2,1980,2,63,"36"
"3120","NC","Reagan",2,1984,2,59,"41"
"3121","NC","Reagan",2,1984,2,92,"8"
"3122","NC","Bush",2,1988,1,44,"43"
"3123","NC","Bush",2,1988,1,86,"7"
"3124","NC","Bush",2,1988,1,39,"39"
"3125","NC","Bush",2,1988,1,44,"43"
"3126","NC","Clinton",1,1992,1,41,"36"
"3127","NC","Clinton",1,1992,1,43,"55"
"3128","NC","Clinton",1,1992,1,38,"59"
"3129","NC","Clinton",1,1992,1,35,"48"
"3130","NC","Clinton",1,1992,1,41,"44"
"3131","NC","Clinton",1,1992,1,39,"50"
"3132","NC","Clinton",1,1992,1,35,"55"
"3133","NC","Clinton",1,1992,1,35,"55"
"3134","NC","Clinton",1,1992,1,35,"65"
"3135","NC","Clinton",1,1992,1,46,"41"
"3136","NC","Clinton",1,1992,1,43,"49"
"3137","NC","Clinton",1,1992,1,37,"63"
"3138","NC","Clinton",1,1992,1,35,"65"
"3139","NC","Clinton",1,1992,1,37,"63"
"3140","NC","Clinton",1,1996,2,51,"49"
"3141","NC","Clinton",1,1996,2,49,"51"
"3142","NC","Clinton",1,1996,2,46,"54"
"3143","NC","Clinton",1,1996,2,45,"53"
"3144","NC","Clinton",1,1996,2,44,"54"
"3145","NC","Clinton",1,1996,2,44,"54"
"3146","NC","Clinton",1,1996,2,50,"49"
"3147","NC","Bush",2,2000,1,54,"20"
"3148","NC","Bush",2,2000,1,53,"36"
"3149","NC","GW Bush",2,2000,1,69,"30"
"3150","NC","GW Bush",2,2000,1,64,"35"
"3151","NC","GW Bush",2,2000,1,63,"36"
"3152","NC","GW Bush",2,2000,1,67,"31"
"3153","NC","GW Bush",2,2000,1,68,"31"
"3154","NC","GW Bush",2,2000,1,64,"36"
"3155","NC","GW Bush",2,2000,1,72,"27"
"3156","NC","GW Bush",2,2000,1,69,"31"
"3157","NC","GW Bush",2,2000,1,70,"30"
"3158","NC","GW Bush",2,2000,1,75,"19"
"3159","NC","GW Bush",2,2000,1,48,"33"
"3160","NC","GW Bush",2,2000,1,54,"20"
"3161","NC","GW Bush",2,2000,1,53,"36"
"3162","NC","GW Bush",2,2000,1,75,"19"
"3163","NC","GW Bush",2,2000,1,63,"37"
"3164","NC","GW Bush",2,2000,1,56,"44"
"3165","NC","GW Bush",2,2000,1,41,"50"
"3166","NC","GW Bush",2,2000,1,56,"30"
"3167","NC","GW Bush",2,2000,1,34,"43"
"3168","NC","GW Bush",2,2000,1,52,"32"
"3169","NC","GW Bush",2,2000,1,54,"46"
"3170","NC","GW Bush",2,2000,1,53,"34"
"3171","NC","GW Bush",2,2000,1,38,"45"
"3172","NC","GW Bush",2,2000,1,45,"43"
"3173","NC","GW Bush",2,2000,1,58,"42"
"3174","NC","GW Bush",2,2000,1,55,"34"
"3175","NC","GW Bush",2,2000,1,41,"45"
"3176","NC","GW Bush",2,2000,1,49,"40"
"3177","NC","GW Bush",2,2000,1,50,"36"
"3178","NC","GW Bush",2,2000,1,39,"47"
"3179","NC","GW Bush",2,2000,1,45,"44"
"3180","NC","GW Bush",2,2000,1,52,"48"
"3181","NC","GW Bush",2,2000,1,46,"44"
"3182","NC","GW Bush",2,2000,1,46,"44"
"3183","NC","GW Bush",2,2000,1,46,"45"
"3184","NC","GW Bush",2,2000,1,58,"28"
"3185","NC","GW Bush",2,2000,1,51,"49"
"3186","NC","GW Bush",2,2000,1,49,"51"
"3187","NC","GW Bush",2,2000,1,44,"41"
"3188","NC","GW Bush",2,2000,1,51,"49"
"3189","NC","GW Bush",2,2000,1,51,"41"
"3190","NC","GW Bush",2,2000,1,41,"48"
"3191","NC","GW Bush",2,2000,1,43,"51"
"3192","NC","GW Bush",2,2004,2,53,"35"
"3193","NC","GW Bush",2,2004,2,49,"38"
"3194","NC","GW Bush",2,2004,2,43,"45"
"3195","NC","GW Bush",2,2004,2,31,"46"
"3196","NC","GW Bush",2,2004,2,45,"39"
"3197","NC","GW Bush",2,2004,2,28,"50"
"3198","NC","GW Bush",2,2004,2,36,"46"
"3199","NC","GW Bush",2,2004,2,49,"46"
"3200","NC","GW Bush",2,2004,2,50,"48"
"3201","NC","GW Bush",2,2004,2,44,"51"
"3202","NC","GW Bush",2,2004,2,46,"47"
"3203","NC","GW Bush",2,2004,2,45,"50"
"3204","NC","GW Bush",2,2004,2,47,"47"
"3205","NC","GW Bush",2,2004,2,46,"51"
"3206","NC","GW Bush",2,2004,2,41,"56"
"3207","NC","GW Bush",2,2004,2,41,"53"
"3208","NC","GW Bush",2,2004,2,39,"57"
"3209","NC","GW Bush",2,2004,2,37,"59"
"3210","NC","GW Bush",2,2004,2,42,"57"
"3211","NC","GW Bush",2,2004,2,42,"55"
"3212","NC","GW Bush",2,2004,2,46,"51"
"3213","NC","GW Bush",2,2004,2,43,"53"
"3214","NC","GW Bush",2,2004,2,41,"57"
"3215","NC","GW Bush",2,2004,2,39,"58"
"3216","NC","GW Bush",2,2004,2,35,"63"
"3217","NC","GW Bush",2,2004,2,44,"54"
"3218","NC","GW Bush",2,2004,2,48,"49"
"3219","NC","GW Bush",2,2004,2,42,"56"
"3220","NC","GW Bush",2,2004,2,45,"51"
"3221","NC","GW Bush",2,2004,2,45,"49"
"3222","NC","GW Bush",2,2004,2,39,"58"
"3223","NC","GW Bush",2,2004,2,43,"55"
"3224","NC","GW Bush",2,2004,2,47,"49"
"3225","NC","GW Bush",2,2004,2,45,"51"
"3226","NC","GW Bush",2,2004,2,41,"56"
"3227","NC","GW Bush",2,2004,2,36,"64"
"3228","NC","GW Bush",2,2004,2,43,"53"
"3229","NC","GW Bush",2,2004,2,41,"55"
"3230","NC","GW Bush",2,2004,2,36,"61"
"3231","NC","GW Bush",2,2004,2,39,"57"
"3232","NC","GW Bush",2,2004,2,36,"57"
"3233","NC","GW Bush",2,2004,2,42,"57"
"3234","NC","GW Bush",2,2004,2,36,"58"
"3235","NC","GW Bush",2,2004,2,38,"58"
"3236","NC","GW Bush",2,2004,2,38,"62"
"3237","NC","GW Bush",2,2004,2,34,"57"
"3238","NC","GW Bush",2,2004,2,35,"58"
"3239","NC","GW Bush",2,2004,2,36,"64"
"3240","NC","GW Bush",2,2004,2,38,"57"
"3241","NC","Obama",1,2008,1,60,"6"
"3242","NC","Obama",1,2008,1,52,"41"
"3243","NC","Obama",1,2008,1,65,"16"
"3244","NC","Obama",1,2008,1,59,"26"
"3245","NC","Obama",1,2008,1,64,"24"
"3246","NC","Obama",1,2008,1,60,"29"
"3247","NC","Obama",1,2008,1,66,"28"
"3248","NC","Obama",1,2008,1,50,"37"
"3249","NC","Obama",1,2008,1,49,"44"
"3250","NC","Obama",1,2008,1,56,"30"
"3251","ND","Johnson",1,1963,4,24,"50"
"3252","ND","Johnson",1,1963,4,33,"49"
"3253","ND","Johnson",1,1963,4,36,"43"
"3254","ND","Johnson",1,1963,4,37,"53"
"3255","ND","Johnson",1,1963,4,42,"46"
"3256","ND","Johnson",1,1963,4,45,"32"
"3257","ND","Johnson",1,1963,4,46,"44"
"3258","ND","Johnson",1,1963,4,47,"39"
"3259","ND","Johnson",1,1963,4,48,"44"
"3260","ND","Johnson",1,1963,4,50,"37"
"3261","ND","Johnson",1,1963,4,50,"41"
"3262","ND","Johnson",1,1963,4,52,"26"
"3263","ND","Johnson",1,1963,4,55,"38"
"3264","ND","Johnson",1,1963,4,56,"28"
"3265","ND","Johnson",1,1963,4,57,"37"
"3266","ND","Johnson",1,1963,4,68,"32"
"3267","ND","Johnson",1,1963,4,71,"25"
"3268","ND","Johnson",1,1963,4,77,"16"
"3269","ND","Johnson",1,1963,4,81,"13"
"3270","ND","Clinton",1,1992,1,36,"64"
"3271","ND","Clinton",1,1996,2,52,"47"
"3272","ND","GW Bush",2,2000,1,51,"44"
"3273","ND","GW Bush",2,2000,1,49,"40"
"3274","ND","GW Bush",2,2000,1,42,"38"
"3275","ND","GW Bush",2,2000,1,50,"42"
"3276","ND","GW Bush",2,2000,1,52,"48"
"3277","ND","GW Bush",2,2000,1,45,"52"
"3278","ND","GW Bush",2,2000,1,49,"51"
"3279","ND","GW Bush",2,2000,1,49,"39"
"3280","ND","GW Bush",2,2000,1,44,"38"
"3281","ND","GW Bush",2,2000,1,51,"42"
"3282","ND","GW Bush",2,2000,1,50,"41"
"3283","ND","GW Bush",2,2000,1,45,"38"
"3284","ND","GW Bush",2,2000,1,52,"42"
"3285","ND","GW Bush",2,2000,1,47,"50"
"3286","ND","GW Bush",2,2000,1,44,"52"
"3287","ND","GW Bush",2,2000,1,46,"50"
"3288","ND","GW Bush",2,2000,1,56,"38"
"3289","ND","GW Bush",2,2000,1,50,"42"
"3290","ND","GW Bush",2,2000,1,46,"40"
"3291","ND","GW Bush",2,2000,1,52,"40"
"3292","ND","GW Bush",2,2000,1,50,"41"
"3293","ND","GW Bush",2,2000,1,47,"39"
"3294","ND","GW Bush",2,2000,1,54,"37"
"3295","ND","GW Bush",2,2000,1,51,"42"
"3296","ND","GW Bush",2,2000,1,52,"48"
"3297","ND","GW Bush",2,2000,1,51,"48"
"3298","ND","GW Bush",2,2000,1,47,"51"
"3299","ND","GW Bush",2,2000,1,50,"45"
"3300","ND","GW Bush",2,2004,2,52,"42"
"3301","ND","GW Bush",2,2004,2,52,"43"
"3302","ND","GW Bush",2,2004,2,51,"45"
"3303","ND","GW Bush",2,2004,2,51,"46"
"3304","ND","GW Bush",2,2004,2,49,"48"
"3305","ND","GW Bush",2,2004,2,43,"53"
"3306","ND","GW Bush",2,2004,2,46,"50"
"3307","ND","GW Bush",2,2004,2,50,"46"
"3308","ND","GW Bush",2,2004,2,47,"50"
