"","state","year","st","govname1","govparty_a","gov_pres_same_party","term_length","gub_election","gov_pres_same_elect_year","limit_type","lame_duck_last_term","unemployment.x","state_cpi_bfh_est","citi6013","wideo","mood","ranney3_gub_prop","folded_ranney_4yrs","unemployment.y","votes_for_runnerup","votes_for_winner","total_votes","winner_vote_proportion","runnerup_vote_proportion","diff_vote_proportion","total_popular_votes","Republican_Popular_Vote","Percent_Republican_Popular_Vote","Democrat_Popular_Votes","Percent_Democrat_Popular_Vote","Third_Party_Popular_Vote","Percent_Third_Party_Popular_Vote"
"1629","Mississippi",1964,"MS","Johnson, Paul B. Jr.","1",0,4,0,0,1,1,NA,0.087635003,6.7196898,NA,51.716999,0.61940002,0.54860002,NA,NA,NA,NA,NA,NA,NA,"409,146","356,528",87.1,"52,618",12.9,NA,NA
"1630","Mississippi",1965,"MS","Johnson, Paul B. Jr.","1",0,4,0,0,1,1,NA,0.093953997,1.24579,NA,57.407001,0.61940002,0.57289898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","Mississippi",1966,"MS","Johnson, Paul B. Jr.","1",0,4,0,0,1,1,NA,0.10132,0.96253997,NA,57.891998,0.61940002,0.59719902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","Mississippi",1967,"MS","Johnson, Paul B. Jr.","1",0,4,1,0,1,1,NA,0.107974,5.4288702,NA,64.926003,0.70270002,0.592682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","Mississippi",1968,"MS","Williams, John Bell","1",0,4,0,0,1,1,NA,0.118159,5.6313,NA,62.092999,0.70270002,0.588166,NA,NA,NA,NA,NA,NA,NA,"654,509","88,516",13.5,"150,644",23,"415,349",63.5
"1634","Mississippi",1969,"MS","Williams, John Bell","1",1,4,0,0,1,1,NA,0.13144501,9.4347296,NA,54.473999,0.70270002,0.58364898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","Mississippi",1970,"MS","Williams, John Bell","1",1,4,0,0,1,1,NA,0.14368001,10.9409,NA,61.450001,0.70270002,0.57913297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","Mississippi",1971,"MS","Williams, John Bell","1",1,4,1,0,1,1,NA,0.155994,14.5836,NA,57.467999,1,0.562787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","Mississippi",1972,"MS","Waller, William Lowe","1",1,4,0,0,1,1,NA,0.168607,6.5334601,NA,55.569,1,0.54644001,NA,NA,NA,NA,NA,NA,NA,"645,963","505,125",78.2,"126,782",19.6,NA,NA
"1638","Mississippi",1973,"MS","Waller, William Lowe","1",1,4,0,0,1,1,NA,0.18635599,13.9367,NA,49.452999,1,0.53009403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","Mississippi",1974,"MS","Waller, William Lowe","1",1,4,0,0,1,1,NA,0.210907,11.1839,NA,47.479,1,0.51374799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","Mississippi",1975,"MS","Waller, William Lowe","1",1,4,1,0,1,1,8.1999998,0.232475,14.161,NA,48.477001,0.53619999,0.54325199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","Mississippi",1976,"MS","Finch, Cliff","1",1,4,0,0,1,1,6.5999999,0.25202,20.027,-0.245322,48.863998,0.53619999,0.57275599,NA,NA,NA,NA,NA,NA,NA,"769,361","366,846",47.7,"381,309",49.6,NA,NA
"1642","Mississippi",1977,"MS","Finch, Cliff","1",0,4,0,0,1,1,7.4000001,0.27476799,13.2488,-0.023591001,46.756001,0.53619999,0.60225999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","Mississippi",1978,"MS","Finch, Cliff","1",0,4,0,0,1,1,7.0999999,0.30032501,13.0167,-0.112396,47.549,0.53619999,0.63176399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","Mississippi",1979,"MS","Finch, Cliff","1",0,4,1,0,1,1,5.8000002,0.33725601,11.9255,-0.48399001,43.735001,0.61070001,0.630045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","Mississippi",1980,"MS","Winter, William","1",0,4,0,0,1,1,7.5,0.349197,16.6154,-0.162763,45.219002,0.61070001,0.628326,NA,NA,NA,NA,NA,NA,NA,"892,620","441,089",49.4,"429,281",48.1,"12,036",1.3
"1646","Mississippi",1981,"MS","Winter, William","1",1,4,0,0,1,1,8.3000002,0.38360101,19.877001,-0.27928001,43.096001,0.61070001,0.62660801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","Mississippi",1982,"MS","Winter, William","1",1,4,0,0,1,1,11,0.40496901,26.9606,-0.33216101,46.437,0.61070001,0.62488902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","Mississippi",1983,"MS","Winter, William","1",1,4,1,0,1,1,12.6,0.417936,29.573601,-0.081959002,47.507999,0.58630002,0.62568998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","Mississippi",1984,"MS","Allain, Bill","1",1,4,0,0,1,1,10.8,0.43366501,23.8874,-0.152989,45.839001,0.58630002,0.62649101,NA,NA,NA,NA,NA,NA,NA,"941,104","582,377",61.9,"352,192",37.4,NA,NA
"1650","Mississippi",1985,"MS","Allain, Bill","1",1,4,0,0,1,1,10.3,0.44804299,28.2703,-0.319888,45.098,0.58630002,0.62729299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","Mississippi",1986,"MS","Allain, Bill","1",1,4,0,0,1,1,11.7,0.45645401,29.8599,-0.27801901,45.848999,0.58630002,0.62809402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","Mississippi",1987,"MS","Allain, Bill","1",1,4,1,0,2,0,10.2,0.47341001,41.274101,-0.122875,45.720001,0.53439999,0.63943499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","Mississippi",1988,"MS","Mabus, Ray","1",1,4,0,0,2,0,8.3999996,0.49246499,45.655899,-0.179444,45.441002,0.53439999,0.65077502,NA,NA,NA,NA,NA,NA,NA,"931,527","557,890",59.9,"363,921",39.1,NA,NA
"1654","Mississippi",1989,"MS","Mabus, Ray","1",1,4,0,0,2,0,7.8000002,0.51562101,39.564201,-0.18189099,46.651001,0.53439999,0.66211599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","Mississippi",1990,"MS","Mabus, Ray","1",1,4,0,0,2,0,7.5,0.53997099,33.040798,-0.33049199,49.780998,0.53439999,0.67345601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","Mississippi",1991,"MS","Mabus, Ray","1",1,4,1,0,2,0,8.6000004,0.55856299,28.9767,-0.35065901,47.806,0.4835,0.71632099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","Mississippi",1992,"MS","Fordice, Kirk","0",0,4,0,0,2,0,8.1000004,0.57568198,35.795601,-0.304858,46.488998,0.4835,0.76461297,NA,NA,NA,NA,NA,NA,NA,"981,793","487,793",49.7,"400,258",40.8,"85,626",8.7
"1658","Mississippi",1993,"MS","Fordice, Kirk","0",1,4,0,0,2,0,6.3000002,0.592224,31.380501,-0.12701499,46.806999,0.4835,0.81290501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","Mississippi",1994,"MS","Fordice, Kirk","0",1,4,0,0,2,0,6.5999999,0.60895002,30.1782,-0.220358,41.738998,0.4835,0.86119699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","Mississippi",1995,"MS","Fordice, Kirk","0",1,4,1,0,2,0,NA,0.62608498,18.2791,-0.33403599,36.771999,0.44440001,0.880436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","Mississippi",1996,"MS","Fordice, Kirk","0",1,4,0,0,2,1,6.0999999,0.64565802,23.533501,-0.28097299,34.700001,0.44440001,0.89424598,NA,NA,NA,NA,NA,NA,NA,"893,857","439,838",49.2,"394,022",44.1,"52,222",5.8
"1662","Mississippi",1997,"MS","Fordice, Kirk","0",1,4,0,0,2,1,5.6999998,0.66219503,23.7817,-0.322108,34.632999,0.44440001,0.90805697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","Mississippi",1998,"MS","Fordice, Kirk","0",1,4,0,0,2,1,5.4000001,0.67351103,28.012501,-0.41403699,33.092999,0.44440001,0.92186701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","Mississippi",1999,"MS","Fordice, Kirk","0",1,4,1,0,2,1,5.0999999,0.68819201,35.179699,-0.234917,32.898998,0.50559998,0.88626701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","Mississippi",2000,"MS","Musgrove, Ronnie","1",0,4,0,0,2,0,5.6999998,0.71417898,29.318399,-0.332109,38.206001,0.50559998,0.850667,NA,NA,NA,NA,NA,NA,NA,"994,184","572,844",57.6,"404,614",40.7,"8,122",0.8
"1666","Mississippi",2001,"MS","Musgrove, Ronnie","1",1,4,0,0,2,0,5.5,0.73348802,36.643299,-0.221495,39.053001,0.50559998,0.81506598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","Mississippi",2002,"MS","Musgrove, Ronnie","1",1,4,0,0,2,0,6.8000002,0.74626797,36.008801,-0.29267401,40.651001,0.50559998,0.77946597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","Mississippi",2003,"MS","Musgrove, Ronnie","1",1,4,1,0,2,0,6.3000002,0.76467299,38.3186,-0.28145301,41.379002,0.46560001,0.82220799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","Mississippi",2004,"MS","Barbour, Haley","0",0,4,0,0,2,0,6.1999998,0.788831,35.719501,-0.32451299,42.771999,0.46560001,0.86495,NA,NA,NA,NA,NA,NA,NA,"1,152,145","684,981",59.5,"458,094",39.8,NA,NA
"1670","Mississippi",2005,"MS","Barbour, Haley","0",0,4,0,0,2,0,NA,0.81941301,38.941601,-0.381789,37.827999,0.46560001,0.90769303,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","Mississippi",2006,"MS","Barbour, Haley","0",0,4,0,0,2,0,NA,0.85088801,37.468102,-0.052621,38.825001,0.46560001,0.95043498,6.55833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","Mississippi",2007,"MS","Barbour, Haley","0",0,4,1,0,2,0,NA,0.88098902,43.431599,-0.32391599,40.748001,0.421,0.95938998,6.09166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","Mississippi",2008,"MS","Barbour, Haley","0",0,4,0,0,2,1,NA,0.91747397,50.066002,-0.31444901,41.063999,0.421,0.96834397,6.6,NA,NA,NA,NA,NA,NA,"1,289,865","724,597",56.2,"554,662",43,NA,NA
"1674","Mississippi",2009,"MS","Barbour, Haley","0",0,4,0,0,2,1,NA,0.912063,39.934299,-0.454382,42.348999,0.421,0.97729897,9.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","Mississippi",2010,"MS","Barbour, Haley","0",0,4,0,0,2,1,NA,0.92196399,31.165701,-0.40766001,41.502998,0.421,0.98625398,10.3583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","Mississippi",2011,"MS","Barbour, Haley","0",0,4,1,0,NA,NA,NA,NA,45.373798,-0.33053401,NA,NA,NA,9.98333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","Mississippi",2012,"MS","Bryant, Phil","0",0,4,0,0,NA,NA,NA,NA,45.620998,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,"1,285,584","710,746",55.3,"562,949",43.8,NA,NA
"1678","Mississippi",2013,"MS","Bryant, Phil","0",0,4,0,0,NA,NA,NA,NA,46.636501,NA,NA,NA,NA,8.53333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","Mississippi",2014,"MS","Bryant, Phil","0",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","Mississippi",2015,"MS","Bryant, Phil","0",0,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","Mississippi",2016,"MS","Bryant, Phil","0",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84166666666667,NA,NA,NA,NA,NA,NA,"1,209,357","700,714",57.9,"485,131",40.1,"14,435",1.2
"1682","Mississippi",2017,"MS","Bryant, Phil","0",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","Missouri",1950,"MO","Smith, Forrest","1",0,4,0,0,1,1,NA,NA,NA,NA,NA,0.57130003,0.86947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","Missouri",1951,"MO","Smith, Forrest","1",0,4,0,0,1,1,NA,NA,NA,NA,NA,0.57130003,0.81076598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","Missouri",1952,"MO","Smith, Forrest","1",0,4,1,0,1,1,NA,NA,NA,NA,NA,0.52590001,0.85820699,NA,NA,NA,NA,NA,NA,NA,"1,892,062","959,429",50.7,"929,830",49.1,NA,NA
"1686","Missouri",1953,"MO","Donnelly, Phil M.","1",1,4,0,0,1,1,NA,NA,NA,NA,NA,0.52590001,0.90564901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","Missouri",1954,"MO","Donnelly, Phil M.","1",1,4,0,0,1,1,NA,NA,NA,NA,NA,0.52590001,0.90804499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","Missouri",1955,"MO","Donnelly, Phil M.","1",1,4,0,0,1,1,NA,NA,NA,NA,NA,0.52590001,0.91044199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","Missouri",1956,"MO","Donnelly, Phil M.","1",1,4,1,0,1,1,NA,NA,NA,NA,46.632,0.52069998,0.86564201,NA,NA,NA,NA,NA,NA,NA,"1,832,562","914,289",49.9,"918,273",50.1,NA,NA
"1690","Missouri",1957,"MO","Blair, Jame T. Jr.","1",1,4,0,0,1,1,NA,NA,NA,NA,46.116001,0.52069998,0.82084203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","Missouri",1958,"MO","Blair, Jame T. Jr.","1",1,4,0,0,1,1,NA,NA,NA,NA,54.188,0.52069998,0.80232799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","Missouri",1959,"MO","Blair, Jame T. Jr.","1",1,4,0,0,1,1,NA,NA,NA,NA,53.500999,0.52069998,0.78381401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","Missouri",1960,"MO","Blair, Jame T. Jr.","1",1,4,1,0,1,1,NA,0.114192,56.588001,NA,58.191002,0.58029997,0.76259702,NA,NA,NA,NA,NA,NA,NA,"1,934,422","962,221",49.7,"972,201",50.3,NA,NA
"1694","Missouri",1961,"MO","Dalton, John M.","1",0,4,0,0,1,1,NA,0.115929,51.213001,NA,55.758999,0.58029997,0.74137902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","Missouri",1962,"MO","Dalton, John M.","1",0,4,0,0,1,1,NA,0.119219,51.226299,NA,60.348999,0.58029997,0.74902803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","Missouri",1963,"MO","Dalton, John M.","1",0,4,0,0,1,1,NA,0.118398,47.682598,NA,58.035999,0.58029997,0.75667697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","Missouri",1964,"MO","Dalton, John M.","1",0,4,1,0,1,1,NA,0.122475,48.9333,NA,54.821999,0.62059999,0.75744998,NA,NA,NA,NA,NA,NA,NA,"1,817,879","653,535",36,"1,164,344",64,NA,NA
"1698","Missouri",1965,"MO","Hearnes, Warren E.","1",0,4,0,0,2,0,NA,0.129274,40.054298,NA,55.722,0.62059999,0.75822401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","Missouri",1966,"MO","Hearnes, Warren E.","1",0,4,0,0,2,0,NA,0.13586099,37.277302,NA,55.345001,0.62059999,0.75340402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","Missouri",1967,"MO","Hearnes, Warren E.","1",0,4,0,0,2,0,NA,0.14304,33.060398,NA,59.867001,0.62059999,0.74858499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","Missouri",1968,"MO","Hearnes, Warren E.","1",0,4,1,0,2,0,NA,0.153235,29.103701,NA,55.426998,0.60799998,0.75512397,NA,NA,NA,NA,NA,NA,NA,"1,809,502","811,932",44.9,"791,444",43.7,"206,126",11.4
"1702","Missouri",1969,"MO","Hearnes, Warren E.","1",1,4,0,0,2,1,NA,0.16458701,45.466301,NA,50.417999,0.60799998,0.76166302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","Missouri",1970,"MO","Hearnes, Warren E.","1",1,4,0,0,2,1,NA,0.176772,43.942001,NA,50.861,0.60799998,0.75685698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","Missouri",1971,"MO","Hearnes, Warren E.","1",1,4,0,0,2,1,NA,0.18755201,40.299198,NA,52.634998,0.60799998,0.752051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","Missouri",1972,"MO","Hearnes, Warren E.","1",1,4,1,0,2,1,NA,0.19752701,40.1157,NA,48.103001,0.44729999,0.80162197,NA,NA,NA,NA,NA,NA,NA,"1,855,803","1,153,852",62.2,"697,147",37.6,NA,NA
"1706","Missouri",1973,"MO","Bond, Christopher S.","0",0,4,0,0,2,0,NA,0.21298701,47.960701,NA,45.721001,0.44729999,0.85119402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","Missouri",1974,"MO","Bond, Christopher S.","0",0,4,0,0,2,0,NA,0.23575,42.157501,NA,45.271,0.44729999,0.89578098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","Missouri",1975,"MO","Bond, Christopher S.","0",0,4,0,0,2,0,6.9000001,0.257875,45.0438,NA,46.860001,0.44729999,0.94036698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","Missouri",1976,"MO","Bond, Christopher S.","0",0,4,1,0,2,0,6.1999998,0.27534601,37.786999,-0.126228,45.823002,0.50340003,0.89814198,NA,NA,NA,NA,NA,NA,NA,"1,953,600","927,443",47.5,"998,387",51.1,NA,NA
"1710","Missouri",1977,"MO","Teasdale, Joseph P.","1",0,4,0,0,2,0,5.9000001,0.296561,42.904999,-0.041510999,43.929001,0.50340003,0.85591698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","Missouri",1978,"MO","Teasdale, Joseph P.","1",0,4,0,0,2,0,5,0.321334,42.625,-0.235148,43.522999,0.50340003,0.81962699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","Missouri",1979,"MO","Teasdale, Joseph P.","1",0,4,0,0,2,0,4.5,0.35752201,41.980598,-0.087338999,41.685001,0.50340003,0.783337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","Missouri",1980,"MO","Teasdale, Joseph P.","1",0,4,1,0,2,0,7,0.39875799,42.359901,-0.131337,39.896999,0.47189999,0.813142,NA,NA,NA,NA,NA,NA,NA,"2,099,824","1,074,181",51.2,"931,182",44.3,"77,920",3.7
"1714","Missouri",1981,"MO","Bond, Christopher S.","0",0,4,0,0,2,1,7.6999998,0.43875,41.301102,-0.26080599,40.556999,0.47189999,0.84294701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","Missouri",1982,"MO","Bond, Christopher S.","0",0,4,0,0,2,1,9.1999998,0.463153,41.114601,-0.151123,41.807999,0.47189999,0.88068801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","Missouri",1983,"MO","Bond, Christopher S.","0",0,4,0,0,2,1,9.8999996,0.478246,52.955101,-0.278496,41.917,0.47189999,0.91842902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","Missouri",1984,"MO","Bond, Christopher S.","0",0,4,1,0,2,1,7.1999998,0.495206,47.001701,-0.169652,41.294998,0.43340001,0.92750001,NA,NA,NA,NA,NA,NA,NA,"2,122,783","1,274,188",60,"848,583",40,NA,NA
"1718","Missouri",1985,"MO","Ashcroft, John","0",0,4,0,0,2,0,6.4000001,0.51127601,48.128399,-0.156828,41.800999,0.43340001,0.936571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","Missouri",1986,"MO","Ashcroft, John","0",0,4,0,0,2,0,6.0999999,0.52206701,50.538898,-0.15802699,42.701,0.43340001,0.94043201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","Missouri",1987,"MO","Ashcroft, John","0",0,4,0,0,2,0,6.3000002,0.54090601,52.589901,-0.187456,42.657001,0.43340001,0.94429302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","Missouri",1988,"MO","Ashcroft, John","0",0,4,1,0,2,0,5.6999998,0.56330001,56.531601,-0.108102,42.761002,0.3511,0.94913298,NA,NA,NA,NA,NA,NA,NA,"2,093,713","1,084,953",51.8,"1,001,619",47.8,NA,NA
"1722","Missouri",1989,"MO","Ashcroft, John","0",0,4,0,0,2,1,5.5,0.590334,48.436401,-0.17294399,43.762001,0.3511,0.95397198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","Missouri",1990,"MO","Ashcroft, John","0",0,4,0,0,2,1,5.6999998,0.61799502,51.100601,-0.133103,45.519001,0.3511,0.96042401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","Missouri",1991,"MO","Ashcroft, John","0",0,4,0,0,2,1,6.5999999,0.640836,49.387001,-0.139129,44.381001,0.3511,0.96687597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","Missouri",1992,"MO","Ashcroft, John","0",0,4,1,0,2,1,5.6999998,0.65946299,56.2411,-0.13574,44.060001,0.58679998,0.92610502,NA,NA,NA,NA,NA,NA,NA,"2,391,565","811,159",33.9,"1,053,873",44.1,"518,741",21.7
"1726","Missouri",1993,"MO","Carnahan, Mel E.","1",0,4,0,0,2,0,6.4000001,0.67681098,50.4179,-0.163911,43.019001,0.58679998,0.88533401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","Missouri",1994,"MO","Carnahan, Mel E.","1",0,4,0,0,2,0,4.9000001,0.69483799,40.203899,-0.21245199,39.778999,0.58679998,0.850923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","Missouri",1995,"MO","Carnahan, Mel E.","1",0,4,0,0,2,0,NA,0.71409702,42.180901,-0.223791,37.264,0.58679998,0.816513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","Missouri",1996,"MO","Carnahan, Mel E.","1",0,4,1,0,2,0,4.5999999,0.73584598,45.3396,-0.244645,34.789001,0.58569998,0.82319802,NA,NA,NA,NA,NA,NA,NA,"2,158,065","890,016",41.2,"1,025,935",47.5,"217,188",10.1
"1730","Missouri",1997,"MO","Carnahan, Mel E.","1",0,4,0,0,2,1,4.1999998,0.75447601,46.325802,-0.167024,34.362,0.58569998,0.82988399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","Missouri",1998,"MO","Carnahan, Mel E.","1",0,4,0,0,2,1,4.1999998,0.76696599,47.391899,-0.139366,31.573999,0.58569998,0.83179098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","Missouri",1999,"MO","Carnahan, Mel E.","1",0,4,0,0,2,1,3.4000001,0.78376698,47.659901,-0.145206,32.081001,0.58569998,0.83369797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","Missouri",2000,"MO","Split: Mel Carnahan-D and Roger B. Wilson-D","1",0,4,1,0,2,1,3.5,0.81143999,41.5989,-0.187144,36.588001,0.50470001,0.87573099,NA,NA,NA,NA,NA,NA,NA,"2,359,892","1,189,924",50.4,"1,111,138",47.1,"38,515",1.6
"1734","Missouri",2001,"MO","Holden, Bob","1",1,4,0,0,2,0,4.6999998,0.833839,46.772099,-0.106177,40.426998,0.50470001,0.91776401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","Missouri",2002,"MO","Holden, Bob","1",1,4,0,0,2,0,5.5,0.848912,48.078999,-0.199275,39.334,0.50470001,0.96679801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","Missouri",2003,"MO","Holden, Bob","1",1,4,0,0,2,0,5.5999999,0.86983001,43.926498,-0.202236,41.598999,0.50470001,0.98416901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","Missouri",2004,"MO","Holden, Bob","1",1,4,1,0,2,0,5.6999998,0.89432299,46.946701,-0.16736899,39.875999,0.4849,0.93443799,NA,NA,NA,NA,NA,NA,NA,"2,731,364","1,455,713",53.3,"1,259,171",46.1,NA,NA
"1738","Missouri",2005,"MO","Blunt, Matt","0",0,4,0,0,2,0,NA,0.925403,47.595001,-0.175823,36.209,0.4849,0.88470697,5.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","Missouri",2006,"MO","Blunt, Matt","0",0,4,0,0,2,0,NA,0.95174402,48.950401,-0.248051,37.740002,0.4849,0.84961402,4.86666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","Missouri",2007,"MO","Blunt, Matt","0",0,4,0,0,2,0,NA,0.97652698,60.092098,-0.224601,41.492001,0.4849,0.81452203,5.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","Missouri",2008,"MO","Blunt, Matt","0",0,4,1,0,2,0,NA,1.01162,60.450901,-0.194371,41.439999,0.5948,0.855708,6.175,NA,NA,NA,NA,NA,NA,"2,925,205","1,445,814",49.4,"1,441,911",49.3,NA,NA
