"","state","year","party","office","name","candidate","w_p","w_g","number_endorsements","dp","safe","race_G","race_P","hq_leg","hq_exe","hq_hse","hq_sen","hq_gov","hq_rel","number_cands","number_hq_leg","number_hq_exe","number_hq_rel","number_hq_non","number_hq_any","number_hq_bth","number_hq_hse","number_hq_sen","number_hq_gov","pct_hq_leg","pct_hq_exe","pct_hq_rel","pct_hq_any","win","win_hq_leg","win_hq_exe","win_hq_rel","win_hq_any","govparty_a","vote","pos","incumbentnotrun","incumbentlost","termlimit","winner"
"165","FL",1998,"R","G","BUSH, JEB","BUSH, JEB",1,1,0,0.516830563545227,0,"FL 1998 G . G 2002","FL 1998 G . G 2002 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2191105,3,NA,NA,"2 consecutive",1
"166","FL",2002,"D","G","MCBRIDE, BILL","MCBRIDE, WILLIAM H.",1,0,12,0.512495279312134,0,"FL 2002 G . G 2006","FL 2002 G . G 2006 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,2201427,2,NA,NA,"2 consecutive",0
"167","FL",2006,"D","G","DAVIS, JIM","DAVIS, JIM",1,0,5,0.489975959062576,0,"FL 2006 G . G 2010","FL 2006 G . G 2010 D",1,0,1,0,0,0,5,1,0,0,1,1,0,1,0,0,0.200000002980232,0,0,0.200000002980232,100,1,0,0,1,1,2718289,3,NA,NA,"2 consecutive",0
"168","FL",2006,"R","G","CRIST, CHARLES J. (CHARLIE), JR.","CRIST, CHARLIE",1,1,12,0.489975959062576,0,"FL 2006 G . G 2010","FL 2006 G . G 2010 R",0,1,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,0,2519845,3,NA,NA,"2 consecutive",1
"169","FL",2010,"D","G","SINK, ADELAIDE (ALEX)","SINK, ALEX",1,0,5,0.503065288066864,0,"FL 2010 G . G 2014","FL 2010 G . G 2014 D",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,2557785,3,1,NA,"2 consecutive",0
"170","FL",2010,"R","G","SCOTT, RICHARD","SCOTT, RICK",1,1,0,0.503065288066864,0,"FL 2010 G . G 2014","FL 2010 G . G 2014 R",0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,0,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,100,0,0,0,0,0,2619335,3,1,NA,"2 consecutive",1
"171","GA",1954,"D","G","GRIFFIN, SAMUEL MARVIN",NA,1,1,1,0.815580308437347,1,"GA 1954 G . G 1958","GA 1954 G . G 1958 D",0,1,0,0,0,1,5,0,3,3,0,3,0,0,0,1,0,0.600000023841858,0.600000023841858,0.600000023841858,100,0,1,1,1,1,NA,NA,NA,NA,NA,1
"172","GA",1958,"D","G","VANDIVER, S. ERNEST",NA,1,1,0,0.811562061309814,1,"GA 1958 G . G 1962","GA 1958 G . G 1962 D",0,1,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,NA,NA,NA,NA,NA,1
"173","GA",1962,"D","G","SANDERS, CARL E.",NA,1,1,1,0.68597811460495,1,"GA 1962 G . G 1966","GA 1962 G . G 1966 D",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"174","GA",1966,"D","G","ARNALL, ELLIS G.",NA,1,0,1,0.688203930854797,1,"GA 1966 G . G 1970","GA 1966 G . G 1970 D",0,1,0,0,1,1,6,0,2,2,0,2,0,0,0,1,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"175","GA",1966,"R","G","CALLAWAY, HOWARD H.",NA,1,1,0,0.688203930854797,-1,"GA 1966 G . G 1970","GA 1966 G . G 1970 R",1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,100,1,0,0,1,0,NA,NA,NA,NA,NA,1
"176","GA",1970,"D","G","CARTER, JIMMY",NA,1,1,0,0.669740378856659,1,"GA 1970 G . G 1974","GA 1970 G . G 1974 D",0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,1,0,0.200000002980232,0.200000002980232,0.200000002980232,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"177","GA",1970,"R","G","SUIT, HAL",NA,1,0,0,0.669740378856659,-1,"GA 1970 G . G 1974","GA 1970 G . G 1974 R",0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"178","GA",1974,"D","G","MADDOX, LESTER G.","   GEORGE DEKLE BUSBEE",1,NA,0,0.681606590747833,1,"GA 1974 G . G 1978","GA 1974 G . G 1978 D",0,1,0,0,1,1,8,1,2,2,1,3,0,0,1,1,0.125,0.25,0.25,0.375,100,0,1,1,1,1,646777,3,NA,NA,"2 consecutive",0
"179","GA",1974,"R","G","THOMPSON, RONNIE","   MAYOR RONNIE THOMPSON",1,0,0,0.681606590747833,-1,"GA 1974 G . G 1978","GA 1974 G . G 1978 R",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,289113,3,NA,NA,"2 consecutive",0
"180","GA",1978,"R","G","COOK, RODNEY M.","RODNEY M. COOK",1,0,0,0.701221823692322,-1,"GA 1978 G . G 1982","GA 1978 G . G 1982 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,128139,2,NA,NA,"2 consecutive",0
"181","GA",1982,"D","G","GINN, RONALD B. (BO)","ST. REP. JOE FRANK HARRIS",1,NA,1,0.694319248199463,1,"GA 1982 G . G 1986","GA 1982 G . G 1986 D",1,0,1,0,0,0,6,1,1,1,1,2,0,1,0,0,0.16666667163372,0.16666667163372,0.16666667163372,0.333333343267441,100,1,0,0,1,1,734090,3,NA,NA,"2 consecutive",0
"182","GA",1982,"R","G","BELL, ROBERT H. (BOB)","ROBERT H. BELL",1,0,1,0.694319248199463,-1,"GA 1982 G . G 1986","GA 1982 G . G 1986 R",0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0.5,0,0,0.5,100,0,0,0,0,0,434496,3,NA,NA,"2 consecutive",0
"183","GA",1986,"R","G","DAVIS, GUY","GUY DAVIS",1,0,0,0.637906849384308,-1,"GA 1986 G . G 1990","GA 1986 G . G 1990 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,346512,2,NA,NA,"2 consecutive",0
"184","GA",1990,"D","G","MILLER, ZELL BRYAN","MILLER, ZELL",1,1,0,0.569070756435394,0,"GA 1990 G . G 1994","GA 1990 G . G 1994 D",0,1,0,0,0,1,4,1,2,2,1,2,1,1,0,0,0.25,0.5,0.5,0.5,100,0,1,1,1,1,766662,3,NA,NA,"2 consecutive",1
"185","GA",1990,"R","G","ISAKSON, JOHN HARDY (JOHNNY)","ISAKSON, JOHNNY",1,0,2,0.569070756435394,0,"GA 1990 G . G 1994","GA 1990 G . G 1994 R",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,645625,3,NA,NA,"2 consecutive",0
"186","GA",1994,"R","G","MILLNER, GUY W.","MILLNER, GUY W.",1,0,2,0.545492768287659,0,"GA 1994 G . G 1998","GA 1994 G . G 1998 R",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,756371,2,NA,NA,"2 consecutive",0
"187","GA",1998,"D","G","BARNES, ROY E.","BARNES, ROY",1,1,2,0.532378315925598,0,"GA 1998 G . G 2002","GA 1998 G . G 2002 D",0,0,0,0,0,0,5,0,2,2,0,2,0,0,0,0,0,0.400000005960464,0.400000005960464,0.400000005960464,100,0,0,0,0,1,941076,3,NA,NA,"2 consecutive",1
"188","GA",1998,"R","G","MILLNER, GUY W.","MILLNER, GUY W.",1,0,1,0.532378315925598,0,"GA 1998 G . G 2002","GA 1998 G . G 2002 R",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,0,0,0,0,790201,3,NA,NA,"2 consecutive",0
"189","GA",2002,"R","G","PERDUE, SONNY","PERDUE, SONNY",1,1,3,0.509324371814728,0,"GA 2002 G . G 2006","GA 2002 G . G 2006 R",0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,0,0,0,0,1041700,2,NA,1,"2 consecutive",1
"190","GA",2006,"D","G","TAYLOR, MARK","TAYLOR, MARK",1,0,1,0.496188282966614,0,"GA 2006 G . G 2010","GA 2006 G . G 2010 D",0,1,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,811049,2,NA,NA,"2 consecutive",0
"191","GA",2010,"D","G","BARNES, ROY E.","BARNES, ROY",1,0,1,0.479167640209198,0,"GA 2010 G . G 2014","GA 2010 G . G 2014 D",0,1,0,0,1,1,5,0,3,3,0,3,0,0,0,1,0,0.600000023841858,0.600000023841858,0.600000023841858,100,0,1,1,1,1,1107011,3,NA,NA,"2 consecutive",0
"192","GA",2010,"R","G","HANDEL, KAREN",NA,1,NA,0,0.479167640209198,0,"GA 2010 G . G 2014","GA 2010 G . G 2014 R",0,1,0,0,0,1,6,1,2,2,1,3,0,1,0,0,0.16666667163372,0.333333343267441,0.333333343267441,0.5,100,0,1,1,1,NA,NA,NA,NA,NA,NA,NA
"193","IA",1952,"D","G","LOVELESS, HERSCHEL C.",NA,1,0,0,0.423817485570908,-1,"IA 1952 G . G 1954","IA 1952 G . G 1954 D",0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0.5,0,0,0.5,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"194","IA",1954,"D","G","HERRING, CLYDE E.",NA,1,0,0,0.420872271060944,-1,"IA 1954 G . G 1956","IA 1954 G . G 1956 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"195","IA",1954,"R","G","HOEGH, LEO A.",NA,1,1,0,0.420872271060944,1,"IA 1954 G . G 1956","IA 1954 G . G 1956 R",0,1,0,0,0,1,6,0,3,3,0,3,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"196","IA",1956,"D","G","LOVELESS, HERSCHEL C.",NA,1,1,0,0.432814538478851,0,"IA 1956 G . G 1958","IA 1956 G . G 1958 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"197","IA",1958,"R","G","MURRAY, WILLIAM G.",NA,1,0,0,0.438773512840271,0,"IA 1958 G . G 1960","IA 1958 G . G 1960 R",0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"198","IA",1960,"D","G","MCMANUS, EDWARD J.",NA,1,0,0,0.462624490261078,0,"IA 1960 G . G 1962","IA 1960 G . G 1962 D",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"199","IA",1960,"R","G","ERBE, NORMAN A.",NA,1,1,0,0.462624490261078,0,"IA 1960 G . G 1962","IA 1960 G . G 1962 R",0,1,0,0,0,1,3,0,2,2,0,2,0,0,0,0,0,0.666666686534882,0.666666686534882,0.666666686534882,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"200","IA",1962,"D","G","HUGHES, HAROLD E.",NA,1,1,0,0.469953685998917,0,"IA 1962 G . G 1964","IA 1962 G . G 1964 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"201","IA",1964,"R","G","HULTMAN, EVAN L.",NA,1,0,0,0.470810920000076,0,"IA 1964 G . G 1966","IA 1964 G . G 1966 R",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,0,NA,NA,NA,NA,NA,0
"202","IA",1966,"R","G","MURRAY, WILLIAM G.",NA,1,0,0,0.472832977771759,0,"IA 1966 G . G 1968","IA 1966 G . G 1968 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"203","IA",1968,"D","G","FRANZENBURG, PAUL",NA,1,0,0,0.483356654644012,0,"IA 1968 G . G 1970","IA 1968 G . G 1970 D",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"204","IA",1968,"R","G","RAY, ROBERT D.",NA,1,1,0,0.483356654644012,0,"IA 1968 G . G 1970","IA 1968 G . G 1970 R",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"205","IA",1970,"D","G","FULTON, ROBERT D.",NA,1,0,0,0.464669555425644,0,"IA 1970 G . G 1972","IA 1970 G . G 1972 D",0,1,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"206","IA",1972,"D","G","FRANZENBURG, PAUL",NA,1,0,0,0.457590967416763,0,"IA 1972 G . G 1974","IA 1972 G . G 1974 D",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"207","IA",1974,"D","G","SCHABEN, JAMES F.",NA,1,0,0,0.455904811620712,0,"IA 1974 G . G 1978","IA 1974 G . G 1978 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"208","IA",1978,"D","G","FITZGERALD, JEROME D. (JERRY)",NA,1,0,1,0.463573426008224,0,"IA 1978 G . G 1982","IA 1978 G . G 1982 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"209","IA",1982,"D","G","CONLIN, ROXANNE",NA,1,0,0,0.497213274240494,0,"IA 1982 G . G 1986","IA 1982 G . G 1986 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"210","IA",1982,"R","G","BRANSTAD, TERRY EDWARD",NA,1,1,0,0.497213274240494,0,"IA 1982 G . G 1986","IA 1982 G . G 1986 R",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
